active_cnt,block_time,chain,events_cnt,extrinsics_cnt,transfers_cnt,union_cnt
,2025-05-12 00:00:00.000 UTC,Polimec,,,3362.0,
,2025-05-13 00:00:00.000 UTC,Polimec,,,3347.0,
,2025-05-14 00:00:00.000 UTC,Polimec,,,3345.0,
,2025-05-15 00:00:00.000 UTC,Polimec,,,3351.0,
,2025-05-16 00:00:00.000 UTC,Polimec,,,2514.0,
,2025-05-17 00:00:00.000 UTC,Polimec,,,3358.0,
,2025-05-18 00:00:00.000 UTC,Polimec,,,3358.0,
,2025-05-19 00:00:00.000 UTC,Polimec,,,3358.0,
,2025-05-20 00:00:00.000 UTC,Polimec,,,3357.0,
,2025-05-21 00:00:00.000 UTC,Polimec,,,3356.0,
,2025-05-22 00:00:00.000 UTC,Polimec,,,3367.0,
,2025-05-23 00:00:00.000 UTC,Polimec,,,3369.0,
,2025-05-24 00:00:00.000 UTC,Polimec,,,3373.0,
,2025-05-25 00:00:00.000 UTC,Polimec,,,3376.0,
,2025-05-26 00:00:00.000 UTC,Polimec,,,3378.0,
,2025-05-27 00:00:00.000 UTC,Polimec,,,2544.0,
,2025-05-28 00:00:00.000 UTC,Polimec,,,3379.0,
,2025-05-29 00:00:00.000 UTC,Polimec,,,3361.0,
,2025-05-30 00:00:00.000 UTC,Polimec,,,3357.0,
,2025-05-31 00:00:00.000 UTC,Polimec,,,3354.0,
,2025-06-01 00:00:00.000 UTC,Polimec,,,3366.0,
,2025-06-02 00:00:00.000 UTC,Polimec,,,3359.0,
,2025-06-03 00:00:00.000 UTC,Polimec,,,2518.0,
,2025-06-04 00:00:00.000 UTC,Polimec,,,3361.0,
,2025-06-05 00:00:00.000 UTC,Polimec,,,3403.0,
,2025-06-06 00:00:00.000 UTC,Polimec,,,3362.0,
,2025-06-07 00:00:00.000 UTC,Polimec,,,3358.0,
,2025-06-08 00:00:00.000 UTC,Polimec,,,3352.0,
,2025-06-09 00:00:00.000 UTC,Polimec,,,3364.0,
,2025-06-10 00:00:00.000 UTC,Polimec,,,3355.0,
,2025-06-11 00:00:00.000 UTC,Polimec,,,3359.0,
,2025-06-12 00:00:00.000 UTC,Polimec,,,3379.0,
,2025-06-13 00:00:00.000 UTC,Polimec,,,3371.0,
,2025-06-14 00:00:00.000 UTC,Polimec,,,3377.0,
,2025-06-15 00:00:00.000 UTC,Polimec,,,3393.0,
,2025-06-16 00:00:00.000 UTC,Polimec,,,3362.0,
,2025-06-17 00:00:00.000 UTC,Polimec,,,2518.0,
,2025-06-18 00:00:00.000 UTC,Polimec,,,3356.0,
,2025-06-19 00:00:00.000 UTC,Polimec,,,3359.0,
,2025-06-20 00:00:00.000 UTC,Polimec,,,3364.0,
,2025-06-21 00:00:00.000 UTC,Polimec,,,3362.0,
,2025-06-22 00:00:00.000 UTC,Polimec,,,3368.0,
,2025-06-23 00:00:00.000 UTC,Polimec,,,3366.0,
,2025-06-24 00:00:00.000 UTC,Polimec,,,3364.0,
,2025-06-25 00:00:00.000 UTC,Polimec,,,3369.0,
,2025-06-26 00:00:00.000 UTC,Polimec,,,3366.0,
,2025-06-27 00:00:00.000 UTC,Polimec,,,3384.0,
,2025-06-28 00:00:00.000 UTC,Polimec,,,3372.0,
,2025-06-29 00:00:00.000 UTC,Polimec,,,3379.0,
,2025-06-30 00:00:00.000 UTC,Polimec,,,2533.0,
,2025-07-01 00:00:00.000 UTC,Polimec,,,3385.0,
,2025-07-02 00:00:00.000 UTC,Polimec,,,3376.0,
,2025-07-03 00:00:00.000 UTC,Polimec,,,3380.0,
,2025-07-04 00:00:00.000 UTC,Polimec,,,3382.0,
,2025-07-05 00:00:00.000 UTC,Polimec,,,3380.0,
,2025-07-06 00:00:00.000 UTC,Polimec,,,3381.0,
,2025-07-07 00:00:00.000 UTC,Polimec,,,3381.0,
,2025-07-08 00:00:00.000 UTC,Polimec,,,3377.0,
,2025-07-09 00:00:00.000 UTC,Polimec,,,3380.0,
,2025-07-10 00:00:00.000 UTC,Polimec,,,3389.0,
,2025-07-11 00:00:00.000 UTC,Polimec,,,3429.0,
,2025-07-12 00:00:00.000 UTC,Polimec,,,3431.0,
,2025-07-13 00:00:00.000 UTC,Polimec,,,3387.0,
,2025-07-14 00:00:00.000 UTC,Polimec,,,3361.0,
,2025-07-15 00:00:00.000 UTC,Polimec,,,3390.0,
,2025-07-16 00:00:00.000 UTC,Polimec,,,3363.0,
,2025-07-17 00:00:00.000 UTC,Polimec,,,2537.0,
,2025-07-18 00:00:00.000 UTC,Polimec,,,3384.0,
,2025-07-19 00:00:00.000 UTC,Polimec,,,3363.0,
,2025-07-20 00:00:00.000 UTC,Polimec,,,3364.0,
,2025-07-21 00:00:00.000 UTC,Polimec,,,3373.0,
,2025-07-22 00:00:00.000 UTC,Polimec,,,3390.0,
,2025-07-23 00:00:00.000 UTC,Polimec,,,3359.0,
,2025-07-24 00:00:00.000 UTC,Polimec,,,827.0,
,2025-05-07 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-05-17 00:00:00.000 UTC,Hyperbridge,,1.0,,
,2025-05-27 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-06-05 00:00:00.000 UTC,Hyperbridge,,1.0,,
,2025-06-11 00:00:00.000 UTC,Hyperbridge,,1.0,,
,2025-06-20 00:00:00.000 UTC,Hyperbridge,,8.0,,
,2025-06-25 00:00:00.000 UTC,Hyperbridge,,5.0,,
,2025-06-26 00:00:00.000 UTC,Hyperbridge,,4.0,,
,2025-06-30 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-07-03 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-07-07 00:00:00.000 UTC,Hyperbridge,,4.0,,
,2025-07-08 00:00:00.000 UTC,Hyperbridge,,4.0,,
,2025-07-10 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-07-18 00:00:00.000 UTC,Hyperbridge,,2.0,,
,2025-05-04 00:00:00.000 UTC,Collectives,,7.0,,
,2025-05-05 00:00:00.000 UTC,Collectives,,23.0,,
,2025-05-06 00:00:00.000 UTC,Collectives,,23.0,,
,2025-05-07 00:00:00.000 UTC,Collectives,,14.0,,
,2025-05-08 00:00:00.000 UTC,Collectives,,18.0,,
,2025-05-09 00:00:00.000 UTC,Collectives,,11.0,,
,2025-05-10 00:00:00.000 UTC,Collectives,,26.0,,
,2025-05-11 00:00:00.000 UTC,Collectives,,9.0,,
,2025-05-12 00:00:00.000 UTC,Collectives,,22.0,,
,2025-05-13 00:00:00.000 UTC,Collectives,,9.0,,
,2025-05-14 00:00:00.000 UTC,Collectives,,10.0,,
,2025-05-15 00:00:00.000 UTC,Collectives,,11.0,,
,2025-05-16 00:00:00.000 UTC,Collectives,,8.0,,
,2025-05-17 00:00:00.000 UTC,Collectives,,11.0,,
,2025-05-18 00:00:00.000 UTC,Collectives,,14.0,,
,2025-05-19 00:00:00.000 UTC,Collectives,,12.0,,
,2025-05-20 00:00:00.000 UTC,Collectives,,14.0,,
,2025-05-21 00:00:00.000 UTC,Collectives,,20.0,,
,2025-05-23 00:00:00.000 UTC,Collectives,,23.0,,
,2025-05-24 00:00:00.000 UTC,Collectives,,10.0,,
,2025-05-25 00:00:00.000 UTC,Collectives,,8.0,,
,2025-05-26 00:00:00.000 UTC,Collectives,,7.0,,
,2025-05-27 00:00:00.000 UTC,Collectives,,8.0,,
,2025-05-28 00:00:00.000 UTC,Collectives,,13.0,,
